ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD 	Developing HUD rate with Rx OUD 	Developing Rx OUD rate 	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users 	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base 	Initiating Rx misuse diverted base 	Initiation rate heroin with Rx misuse 	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx 	Net quit rate heroin with Rx misuse 	Net quit rate heroin with Rx OUD 	Net quit rate NDHU 	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
1e-06	0.97519104	0.97552219	0.054982655	0.44507157	0.025988501	0.71049768	2.0066076	0.94484322	0.043779399	0.006781157	1.559193	1.1065861	1.1249254	1.1977057	0.92930416	1.2	0.96987376	0.93121301	0.8115294	1.0995693000000002	0.94283315	0.97679403	1.2	1.1754842	0.89546618	0.83836818	1.1970802	0.97665234	0.82442298	0.99245897	1.1892722	117463.99	1955558.6	0.012789364	4.3179813	0.033194977	0.09461491	0.13346814	0.4966124	0.14950639999999998	0.5	0.00032637218	0.14215531	0.33005605	0.0024468424	0.27743471	0.0067706986	0.9189711	0.21534789	0.62404259	0.55341674	0.22066781	0.057859329	0.035229063	0.52064654	0.66629368	0.19922204	1.2043083	1.4083723	0.57255058	0.86304608	1.6353936000000002	0.020295201	0.34910005	0.023749847	0.085630758	1.9466873	0.06372022299999999	1.7968096000000002	0.65978528	10.020971	0.75066418
0.068996422	0.97320557	0.97184902	0.05	0.69118473	0.027445767000000003	0.67520523	2.0247458	0.93772188	0.1115164	0.059974437	1.5281892	1.1497448	1.2	0.8	1.0134896999999998	1.2	1.0147875	0.88222812	0.82794599	0.84649401	1.1833758	1.1316956	1.1191318	0.91427559	1.2	1.1371788	1.2	1.1367396	0.81675636	0.81191142	1.2	117941.27	1891208.6	0.014372081	4.0347255	0.037969807	0.11340809	0.052504392	0.47990733	0.15935699	0.46421542	0.00034263126	0.13327377	0.25	0.0033544601	0.23250733	0.0055978312	0.98668036	0.2858176	0.58377879	0.73895843	0.34800909	1e-06	0.01067855	0.52924239	0.59356139	0.21491132	1.1701404	1.4037022	0.3691649	1.0432508	0.71856586	0.025016647000000003	0.50268161	0.012706988	0.007588864399999998	1.9364101	0.10211272	1.6319952	0.80049577	11.112028	0.37979521
0.18893239	0.96790449	0.96952632	0.06900484900000001	0.56793427	0.025578575	0.60400741	2.0	0.9438712	1e-06	0.017501386	1.7080997	1.1914527	1.1789833	0.8	1.1488485000000002	0.93121226	1.0564251	0.8	0.8	0.9908036	0.90523246	1.1902936000000002	1.0378272	1.0329051	0.99268708	0.95720658	1.1479903	1.0019686	0.80555071	1.1740491000000002	1.1833399	117396.41	1801746.2	0.014119873	3.9817612	0.034815281000000003	0.11764177	0.13459464	0.5	0.16416704	0.41745821	0.00034154473	0.12049591	0.2799563	0.0012739673	0.21859486	0.005023473400000001	0.90971039	0.29435111	0.46114062	0.54739224	1e-06	0.014011656	0.0085419443	0.54319195	0.52230476	0.14659905	1.0296277	1.141397	0.035528951	1.1250182	1.0704641	0.0045795481	0.20415751	1e-06	0.14078863	1.9379678	0.20053888	1.6716687	0.97882131	9.265118800000002	0.67956036
0.10690274	0.97787175	0.97344977	0.057994171	0.54872298	0.02937075	0.73159945	2.0030448	0.94320236	0.0050358674	0.073400302	1.4734615	1.1953493999999998	1.185867	1.1731989	0.91468571	0.84167072	0.97822908	0.8000508000000001	0.81150983	1.0682473	1.0063086	0.88078706	1.1564171	0.8230630999999999	0.86140369	1.0278899	1.1958873	0.90903615	0.80233369	0.86330158	1.1867745	116460.9	1826768.2	0.012561465	4.490181099999999	0.031177423	0.10346664	0.041212065	0.45428513	0.15892439	0.41370055	0.00032886328	0.16241037	0.25657423	0.001	0.25243417	0.0069792046	0.94906153	0.28784983	0.45247234	0.36200951	0.2595464	0.007679535699999998	0.016287281	0.52914448	0.49425601	0.14916132	1.050833	1.1189592	0.11364481	1.1108114	1.3661208	0.024946753	0.12918125	1e-06	0.031440402	1.8958701	0.16104614	1.9340938	1.0495832	10.201011	0.49393537
1e-06	0.97369984	0.97534648	0.054930722	0.52133238	0.029501259	0.71238104	2.0277984	0.94771569	0.10952597	0.014562943	1.6745466	1.1724863	1.2	0.97092625	0.89902266	1.0713864	0.97395079	0.81179595	0.8302469000000001	0.98926407	0.90725006	1.011157	1.1012931	0.99348885	0.98759585	1.0299023	1.1682567	0.90640093	0.8	1.0442245	1.1899082	118451.07	1845902.6	0.012635901	4.8200204000000015	0.036131409	0.14160203	0.14693083	0.45339999	0.15234003	0.41741949	0.00034390453	0.16067641	0.25841267	0.0022919794	0.26811296	0.0066146236	0.88997132	0.35439512	0.52916617	0.58261732	0.30524731	1e-06	0.021410932	0.54964118	0.59282283	0.18162737	1.1555575	1.0011259	0.13360194	1.0130807	1.1520623	0.034901678	0.18482653	0.034983378	0.003075827	1.8386484	0.23901199	1.8732662	1.0521901000000002	9.6012935	0.88270955
0.12954283	0.98161897	0.97131168	0.057889547	0.4573617999999999	0.029106313	0.72266337	2.124095	0.93646869	1e-06	0.071351767	1.5549191999999998	1.1720657	1.1972232	1.1425143	0.89542903	1.0718244	0.94715186	0.82859988	0.80815931	1.1863291	1.006363	0.9775568	1.0693166	1.1465168	0.92339106	0.8324502	1.1370778999999998	1.031198	0.81855873	1.1152873	1.1649694	118298.17	2054576.9	0.013139500000000002	4.2083873	0.032809683	0.08559899800000001	0.10854494	0.49970242	0.14308948	0.41567638	0.00034632085	0.15710448	0.26260008	0.0011073742999999998	0.23550337	0.0068124239000000005	0.8197565999999998	0.30151941	0.60498649	0.44668246	0.4061286	0.032107539	0.016578656	0.58154448	0.5581499	0.20605526	1.1918421	1.126718	0.54183049	1.118177	1.4865716999999998	0.027117789	0.046285818	0.025961862	0.014169636	1.8399849	0.05554241	1.7867512	0.6495482	9.6508818	0.35952077
0.70474743	0.97344417	0.97370294	0.050539622	0.52809435	0.030112616	0.70834382	2.0259387	0.93818904	0.21608099	0.0056213318000000005	1.1039567	1.106568	1.1485301	1.0381855	1.0884738	0.97704348	0.94065759	0.81499642	0.80387706	1.2	0.87169592	0.81487473	1.2	0.9376911	1.0115474	1.0562889	1.152217	1.0327565	0.82132488	0.86998434	1.1914546999999998	118266.42	1866776.8	0.013035806	4.171601399999999	0.035783043	0.028801484	0.10726695	0.49948615	0.13005748	0.44489475	0.00034668091	0.14877447	0.29681571	0.0041738478	0.23587563	0.0064252574	0.92524801	0.19226055	0.62325607	0.48725159	0.30451937	0.010812988	0.040053546	0.68384217	0.559873	0.25840986	1.3301313999999995	1.0107387	0.47197476	1.2336589	1.1094336	0.056431527	0.18052279	0.018315669	0.072947077	1.9749724	0.05389229	1.7428124	0.8847533999999999	9.546615	0.47387488
0.034837978	0.98343131	0.97562421	0.05	0.60058136	0.031157713	0.78015524	2.0465699	0.9282149	1e-06	0.029671993	2.0	1.105796	1.1611599	1.1610251	0.90350234	1.0918693000000002	0.96640501	0.8	0.80774371	1.1858156000000002	0.99105238	0.81039643	1.1232313	0.8	0.85198688	0.95620962	1.194597	0.89020971	0.82659815	1.1259728	1.1915878	121757.18	1878302.1	0.013242492	4.156235700000001	0.032949376	0.15782639	0.031331617	0.47202503	0.14012971	0.47073348	0.00034845855000000003	0.1828413	0.27595392	0.0012542148	0.27606334	0.0081472432	0.97605114	0.24171465	0.57146767	0.56446703	0.5	0.0049032151	0.026229965	0.51500002	0.55684137	0.26945075	1.273508	1.2242262	0.44700669	0.88808519	0.9370148	0.016892336	0.053880044	0.061359498	0.010490733	1.9740782	0.11059179	1.8390096	0.83798356	9.403345	0.57013496
1e-06	0.9654993	0.97690201	0.053951851	0.48448613	0.029210848	0.66989463	2.0	0.94597375	0.038173225	0.038565629	1.5229619	1.1041487	1.1832473999999995	1.0376322	0.92645716	0.865149	1.0081646	0.81374718	0.80048185	1.1601803999999998	1.1304371000000002	0.8	1.1403226	0.850557	0.85834997	1.0419993	1.1947363000000002	1.0496857	0.81652956	1.1471208000000002	1.1922952	118482.71	1924824.8	0.014283233	3.6510464	0.032716956	0.089548381	0.079254692	0.5	0.14146129999999998	0.48374224	0.0003358925	0.13549543	0.25	0.0014116785	0.28365819	0.0059088261	0.80513245	0.2590017	0.62648376	0.59298745	0.47553603	1e-06	0.00041495363	0.57684027	0.57113991	0.16722447	1.0729233	1.041735	0.52954951	1.0479157	1.3899558	0.043825477	0.11581489	0.041587884	0.06483068	1.8776523	0.14457749	1.580802	0.6946209	9.2955967	0.39849219
0.6943208000000001	0.97270186	0.97238738	0.065932595	0.4997712	0.025228895	0.66820422	2.0146223	0.94661465	0.02241715	0.0058297401	1.2125456	1.2	1.2	0.85739211	0.94320263	0.8	0.92602241	0.82675329	0.81638341	0.8	1.1194697	1.0751088	1.0229053	0.87590841	0.90768505	0.852492	1.1654862	1.0201702	0.81130847	0.97668295	1.1645655	117357.27	1877275.7	0.01398204	4.0333384	0.034060142	0.10928901	0.11797616	0.45106799	0.18600376	0.47367199	0.00033206427000000003	0.13650244	0.27564619	0.0032079243	0.24009179	0.0059732402	0.90206135	0.27317239	0.49997789	0.67036477	0.27167916	0.005993858	0.034632926	0.26088857	0.5669084	0.3091676	1.4925537	1.7801151999999998	0.11259621	0.9620542	1.5584534	0.10950219	0.12709791	0.006951127	0.011565382	1.9783419	0.16864808	1.8433879	1.0789805	9.372566099999998	0.37970411
0.34799245	0.98601914	0.96965402	0.060949730999999986	0.58965914	0.02405006	0.73246029	2.0213541	0.94003363	0.086223806	0.016968556	1.6963708999999998	1.1997261	1.2	0.96861425	0.83410465	0.99326147	1.1270178999999998	0.82594089	0.8089999	0.81181105	1.0324654	1.1159702	1.1402696	1.0155206	0.92408518	0.89514498	1.1523388	0.99245382	0.80409926	1.1831168	1.2	121443.43	1860116.4	0.013419898	4.6685382	0.027120441	0.11354421	0.17054297	0.49721633	0.17220586	0.39328964	0.00034199987	0.16816629	0.25175959	0.0014647902	0.2135419	0.007086204000000001	1.0853866	0.30932389	0.52755242	0.23669543	0.068066074	0.040321964	0.011506077	0.34643916	0.62175962	0.17286374	1.1421747	1.4455928	0.11952091	0.38627789	0.89945964	0.035451642	0.31377582	1e-06	0.067478161	1.9963357	0.21293877	1.9419098	1.1210908000000002	10.268423	0.47739823
1e-06	0.98368006	0.97029854	0.053296234000000005	0.51298191	0.029147702	0.73385814	2.024319	0.93278591	0.042253751	0.039222834	1.4167891	1.1822092	1.2	1.1141742	1.117883	0.96616972	0.89810768	0.80228342	0.84657798	0.84306056	0.8	1.154201	1.1103637	1.0289273	0.97447773	1.0532731000000002	1.1293584	1.1585558	0.80665828	1.2	1.1930365	119906.38	1822282.3	0.013452692	4.3749725	0.031654982000000005	0.11510991	0.1065586	0.47806409	0.14801376	0.41580552	0.00035110466	0.16653966	0.25912131	0.001219897	0.23104996	0.007355276	0.98903563	0.30744222	0.51712027	0.47495591	0.33215172	0.0099263698	0.035877475	0.45091593	0.61412447	0.24697433	1.3593696000000002	1.1760313	0.31093715	0.73294239	1.3828003999999998	0.024620382000000003	0.27144568	1e-06	0.012018169	1.9958171	0.14932778	1.8380518	1.0975108999999998	9.5529456	0.50318905
0.039932851	0.97955606	0.94933299	0.056998591	0.43164342	0.031078944	0.58107783	2.0152077	0.93672813	0.023387148	1e-06	1.621024	1.0981094999999998	1.2	1.1651624	1.2	1.2	0.89962271	0.83133884	0.8	0.87634953	0.97832841	1.1977175	0.87461988	0.8	0.90942144	1.0789802	1.1413867	1.1421618999999998	0.88303821	1.1883693000000002	1.1969059	119544.51	1822901.9	0.013151635	4.2380138	0.03339265	0.10366644	0.12684337	0.5	0.12751192	0.46907087	0.00034449921000000004	0.102834	0.28227647	0.0010684909	0.13280668	0.005	0.79395533	0.30511553	0.48777858	0.55288539	0.037326041	0.0047586029	1e-06	0.66080944	0.605143	0.15497507	1.0538755	1.2829575	0.14517954	1.4248874	1.6008649	0.0059934851	0.24478506	0.0042171978	1e-06	1.8419173	0.13793292	1.6312491000000002	0.81771946	9.0124538	0.44997385
0.18429333	0.98870811	0.9704715	0.056339747	0.49510771	0.03221004	0.78561225	2.0285168	0.93687377	0.017218814	0.0028429981	1.4078605	1.1874772	1.190072	1.1569227	0.99329445	1.0334793	0.90335691	0.83214561	0.80803846	1.1545775	0.86420098	0.8	1.2	0.98509837	0.88567485	0.82837849	1.1510813999999998	0.8	0.80595056	0.96087531	1.1958843	112641.31	1806676.6	0.013152664	4.369756099999999	0.039607869	0.08688013800000001	0.076946775	0.47725288	0.15083113	0.42512129	0.00035591208	0.1922815	0.26372827	0.0011244652	0.22833379	0.0087299335	0.88285728	0.23624045	0.51160583	0.73719143	0.14589039	0.021884997000000003	0.045984538	0.40157399	0.53574728	0.19970312	1.151834	0.84272294	0.28197439	1.0938075	1.3737114	0.028559417	0.053158068	0.055368606	0.028895902	1.8512651	0.18075577	1.7988083	1.0935605	9.2031546	0.40846725
0.054693931	0.96288419	0.97243274	0.050551394000000006	0.59421323	0.026246314	0.55872778	2.0102119	0.94689545	0.027023679	0.024633358	1.9543598	1.2	1.2	1.1608517	1.1475196	1.10495	1.0444129	0.82011856	0.81522465	1.1855896	1.0940967	0.83725873	0.98762558	0.96839428	0.81220204	0.92579726	1.1803885	1.196379	0.81601618	1.1535501	1.1692223999999998	118742.93	1800000.0	0.013410812	4.6178588	0.033912602	0.15872065	0.10567726	0.46732174	0.17535351	0.45211586	0.00033829996	0.10783551	0.25284198	0.0014000634	0.24290715	0.005	0.84862019	0.24244437	0.48858737	0.65693648	0.5	1e-06	0.021771961	0.3911632	0.59683306	0.19397663	1.1472578000000002	1.3699321000000002	0.085196435	0.77085064	0.85823634	0.022588473	0.1938588	0.051071215	0.009998822	1.7805103	0.13258381	1.706286	1.2368146999999998	9.4382927	0.51368
0.064510644	0.99193045	0.9675656	0.052577421	0.47081095	0.032574055	0.79211427	2.0645123	0.91129916	0.012442658	0.045138821	1.1942427	1.0556787	1.172468	1.2	0.95604658	1.2	0.91702872	0.86898062	0.80234783	0.96756301	1.1473255	1.1284235	1.0977032	1.0096992	0.95429306	1.1533154	1.0655926000000002	1.0664983	0.8	1.0137168	1.1747874	113305.01	1854549.6	0.013068323	4.410825900000002	0.035561525	0.079117406	0.10851765	0.48204823	0.12365093	0.5	0.00034031885	0.19905865	0.27193764	0.0024162991	0.19634022	0.0087542079	0.77750983	0.26260119	0.53316718	0.62227606	0.071809123	0.044563817	0.031250767	0.67206151	0.60723332	0.16728495	1.0823493	1.2215987	0.48576982	1.3061794	1.2147769	0.032528045	0.079048235	0.036096067	0.014533674	1.6819408	0.12573819	1.6775308	0.74859543	9.1628825	0.49352816
0.24862401	0.9747439	0.97781917	0.058230662	0.50925293	0.02919107	0.72452273	2.0314506000000003	0.94805019	0.026503246	1e-06	1.3636921999999998	1.1322874	1.2	1.1437925	1.0150198	1.0695556	0.90046433	0.81761672	0.8	1.016917	0.96806914	1.0553877	1.1193195	0.8307486	0.91485536	0.82037287	1.1781099	0.8	0.80832148	1.1923274	1.1714162	110801.56	2041934.6	0.013820941000000002	4.1753794	0.034006947	0.071100753	0.10062737	0.48940387	0.14010022	0.45558407	0.0003349715	0.16100643	0.25	0.0014834198000000002	0.30218157	0.007096238299999998	0.98380592	0.25038522	0.54811668	0.57039751	0.10244437	0.017983561000000002	0.020409451	0.47731701	0.56168971	0.27831597	1.3775901000000002	1.4178664	0.70348294	0.98263812	1.0573398	0.023170869	0.17336448	0.00017003207	0.020385358	1.9439568	0.23451718	1.8215936	0.4454642	9.0502775	0.68542573
0.32721913	0.99041258	0.9681414	0.056492248	0.55999991	0.029821273	0.77425429	2.0	0.91933818	1e-06	0.088983365	1.6962258999999995	1.0603688999999998	1.1966702	1.1653086	0.94009455	0.87814766	0.91464698	0.99566046	0.83086082	0.87326629	0.94286033	1.1099264	1.0449313	0.88117406	1.0801466	1.0123969000000002	1.1600378999999998	0.88380079	0.80299267	1.0521352	1.1909216	120786.85	1866316.9	0.013086003	4.7049727	0.038693474	0.13591046	0.14441849	0.48096644	0.14934899	0.45018338	0.00034543138	0.19657736	0.25947346	0.001377913	0.20925893	0.0083942998	0.928116	0.55199861	0.53714946	0.69142703	4.5702301e-05	0.025440185	0.01583254	0.45268028	0.5868825	0.1901691	1.1749862	1.1605698	0.32237975	0.92040409	0.89100563	0.013856904	0.0022781632	0.024503029	0.053663552	1.9001525	0.41192335	1.9401559	0.82172435	10.504944	0.43068596
0.021415072	0.98569299	0.97117999	0.052237749000000014	0.53996484	0.028479642000000006	0.76888295	2.0266712	0.92184002	0.13588751	0.029775396000000006	1.92517	1.1660294	1.1306985	1.1559071	1.1201648000000002	1.0360212	1.0153638	0.80909814	0.8	1.1193782	0.8524088	0.94953671	0.93882667	0.8	1.2	1.1291143999999995	1.1898822	0.92444994	0.80606745	1.1963821	1.160251	123782.0	1943590.4	0.012649023999999998	4.1933377	0.037313261	0.14204059	0.087056539	0.5	0.14005811	0.44678585	0.00035459717000000003	0.18074511	0.27006098	0.0015941289	0.21892458	0.0078777333	0.8261163	0.29660346	0.59718238	0.66202391	0.29893722	1e-06	1e-06	0.64759899	0.61345209	0.25365693	1.3147064	1.156697	0.48725017	1.0140366	1.3381288999999998	0.0061369277	0.13466126	0.018553911	0.016874859	1.859718	0.044820096	1.7198522	0.64891023	9.856640400000002	0.4176948
0.034441791	0.98883918	0.97028042	0.06544401400000001	0.46362129	0.029853995	0.77840375	2.0374359	0.9304044	1e-06	0.028879107	1.2661908000000002	1.1835898	1.164181	1.2	1.0722718999999998	0.99292022	0.84449526	0.80305062	0.8019599000000001	0.82695742	0.8	1.1080104	0.88120502	0.8534734	1.1830802	1.0230745	1.1870459	1.1577824	0.80516879	1.0141845	1.1565122	127020.2	1804214.3	0.012123189	4.9179042	0.03601277	0.068535366	0.19841637	0.48135154	0.14659395	0.46832899	0.0003548759	0.19546635	0.26076031	0.0012860502	0.2254002	0.0086518251	0.92125329	0.27616331	0.4817668	0.5450908	0.16343848	0.010961251000000002	0.025248807	0.43012687	0.59486495	0.31748615	1.5228568999999998	1.2297314	0.042564449	1.0359146	1.2744931000000002	0.011723832	0.16899527	0.0011405273	0.013364115	1.8304549	0.042413696	1.9310137	1.2411997	9.6413947	0.54043178
0.080181255	0.98212387	0.97650803	0.056697297	0.56124564	0.023969492	0.77020566	2.0058218	0.92887462	0.0422317	0.081579942	1.1808826	1.2	1.1995069	0.9817787	1.1326867	0.98785073	1.0202279	0.84616398	0.80503269	0.8	0.96609259	1.2	0.98534961	0.8	0.93723102	1.2	1.1699196000000005	0.80924293	0.80568608	1.0334485999999998	1.2	118805.18	1800000.0	0.013350823	4.5347441	0.033638146	0.048098921	0.15636432	0.49230022	0.15893441	0.3828539	0.00035813148	0.19120607	0.2507866	0.0034260715000000003	0.26805357	0.0082376295	1.0019593	0.35582301	0.43409009	0.45204415	0.052953278	0.0009154142	0.033897456	0.40387755	0.57532018	0.32981661	1.4360337	1.5550554	0.10686111	0.66942174	1.156848	0.00072424402	0.26655166	0.019243009	0.10558589	1.9338568	0.22496447	1.7654957999999998	0.93720392	9.1913339	0.49336005
0.049747126	0.98507187	0.97321832	0.052735379000000006	0.50644821	0.028176269	0.77446523	2.0462332	0.93411961	0.17665989999999998	0.038960912	1.5834802	1.1447661	1.1970505	0.84086976	1.0233248	0.95045678	0.93162494	0.88029661	0.8	0.81842273	1.1041878	0.83758277	1.0805156	0.84024902	1.123581	0.94706158	1.1750562	1.0809111999999998	0.81866412	1.0894516	1.1675468	114156.12	1831359.6	0.012899413	4.7656127	0.034991396	0.082240609	0.10947735	0.5	0.14553607	0.43809803	0.00034759748999999994	0.18845855	0.29339299	0.0014703791	0.24817561	0.0086266077	0.93214706	0.28508084	0.48450542	0.54361085	0.26037535	0.0096498719	0.034639066	0.58709938	0.5382735	0.39370268	1.6317454	1.432008	0.11767146	1.1307375	1.1239871	0.02838972	0.08776219699999999	0.065225708	1e-06	1.827724	0.19080707	1.8440312	1.0067024	9.2797983	0.43385187
0.11398946	0.97019282	0.97544797	0.050418156	0.4926907	0.030414224	0.68780276	2.008776	0.94904392	0.12159327	0.0027096439	1.8176718	1.1940107	1.17877	0.83487195	1.1893937	0.86684622	0.8	0.8	0.82109195	0.8	0.82810581	1.1015286	0.84614897	0.8	1.1083727	0.8389861999999999	1.0949531	0.82824316	0.80986	1.1834985	1.1642968	123032.37	1800192.9	0.012922866000000002	4.2227523	0.037835726	0.13754137	0.078942024	0.49867091	0.13460058	0.44516567	0.00034956723	0.14058169	0.31218197	0.001	0.27952419	0.0060244091	0.87093912	0.31635804	0.36563239	0.66420471	0.02631042	0.0029462459000000004	0.025297899	0.52881583	0.57569725	0.17272444	1.1189281	0.75725824	0.040136273	1.3377418	1.4905556999999998	0.046981095	0.23614848	0.012207122	0.12881684	1.8840425	0.12003607	1.6803618000000002	0.99139772	8.703517399999999	0.48742333
0.46771787	0.98395096	0.96656879	0.052590458	0.4831293	0.02548408	0.71001545	2.0298042	0.93258771	0.03637563	0.049370781	1.4329638999999998	1.1964629999999998	1.1901959	1.0536225	0.82074831	1.1412608	1.0242214	0.82212173	0.81958234	1.0658707	0.97105185	1.0496662	1.1078385	0.86118876	0.97033515	0.85120339	1.175148	0.82279289	0.80429958	1.1819127	1.1956923000000002	125402.21	1904848.0	0.01257679	4.5357525	0.031126073	0.095448662	0.095621098	0.48151578	0.15004741	0.49073186	0.00035505165	0.15465513	0.25505683	0.001	0.20523643	0.006645755400000001	0.84642741	0.29312701	0.56797743	0.56381699	0.20572762	0.0038608627	0.01657967	0.64168388	0.54432	0.18466095	1.099758	1.5055128	0.43764129	1.1279812	1.6857216	0.038837802000000005	0.12333312	0.0075864893000000015	0.030197153	1.8332094	0.080297374	1.8409993	0.68080841	9.6563991	0.66973548
0.1976722	0.98590981	0.97400208	0.056808883	0.43991918	0.025600189	0.76561748	2.0028573	0.92843399	0.062809063	0.021255362000000003	1.298039	1.1595236	1.2	0.88957485	1.0920374	1.0764261999999998	1.0510407	0.82071693	0.81730504	1.0208068	1.0436209	0.85095126	1.1851341999999998	1.0890538	0.811843	0.80829414	1.1898652	0.89042128	0.80695569	1.138234	1.1872392	120635.7	1800000.0	0.012498606	4.9501260999999985	0.036463112	0.060488481	0.2	0.4908149000000001	0.15081765	0.47768701	0.00033001692000000004	0.1878485	0.25251379	0.0018938141	0.25287072	0.00827424	0.93726542	0.38952634	0.47482669	0.94950307	0.059861082	0.040611951	0.010998609	0.61062181	0.69038873	0.14274511	1.0884711	1.0102973	0.17658048	0.96401657	1.7301723999999998	0.033549642000000005	0.18536579	0.01250491	0.15879947	1.8708909	0.23501879	1.9913483	0.93608048	9.5638474	0.60749756
0.1521165	0.9805786	0.97555678	0.065365428	0.48599692	0.026060024	0.72631952	2.0389368	0.94719507	0.057863395	0.056521866	1.9710701	1.0971152	1.143814	1.0068431	0.86395508	0.96679861	1.1168781	0.8524603999999999	0.80874805	0.93375648	0.92916246	1.1244136999999998	0.90773334	1.1277723999999998	1.1409024	1.0868948	1.1355947	0.85837485	0.80228334	1.2	1.189824	120760.58	2094893.3	0.013114841	4.3960743	0.038237901	0.13508052	0.1594207	0.4859356	0.14395906	0.4726408	0.00034572220000000004	0.16298426	0.26295892	0.0015975226	0.28356017	0.0069851976000000005	0.88382465	0.31016542	0.77058316	0.91599296	0.25613944	0.02323011	1e-06	0.6189895999999999	0.61565807	0.18593956	1.1937127	1.4815922	0.7206499	0.82675874	1.3550349	0.044306823	0.36743632	1e-06	0.018000989	1.8003608	0.2068551	1.6005568	0.31940302	9.6381366	0.50055799
0.15510911	0.98180036	0.97587189	0.05	0.57400918	0.029427887000000007	0.77697697	2.0294887	0.92657264	0.053765796	0.0079846001	1.5386697	1.1544141	1.1999129	0.80852736	1.1510453	1.1076604	0.87588574	0.84725108	0.80644273	0.9708386	1.0934026	1.1442518999999998	0.84510421	0.92328663	1.1759853999999998	1.2	1.1509711	1.1173865	0.80114034	1.1635626	1.1912544	124378.93	1878999.3	0.01340493	4.2042069	0.036234064	0.10212036	0.064715283	0.5	0.13808757	0.4447003	0.00034712157999999994	0.18542383	0.25881073	0.0014063313	0.28191673	0.008497134	0.95566764	0.28556997	0.51146777	0.50159154	0.060607144	0.025518736	0.001220213	0.43269283	0.56867494	0.16507671	1.0454015	1.1127966	0.59048898	0.3878604000000001	1.18838	0.0017588618	0.2752628	0.0045561703000000005	0.084336182	2.0	0.087930803	1.7430008999999995	0.79586849	9.6444173	0.44019279
